Time(ms),Accel Time(ms),Accel X (mg),Accel Y (mg),Accel Z (mg),Light Time(ms),Light (lux),UV Index,Weather Time(ms),Humidity (%),Temperature (C),Air Quality Time(ms),CO2 (ppm),Ethanol (raw),H2 (raw),TVOC (ppb),BME688 Time(ms),Temperature (C),Pressure (Pa),Humidity (%),Gas Resistance (Ohms),Gas Index,Status,Heater Stable,IDAC,Meas Index,Gas Valid
18638392,18638173,-0.179688,-0.039062,1.085938,18638175,39,0.5,18638183,17.145157,36.24,18638345,405,20036,14999,2244,18633297,34.832687,87634.6875,19.650188,766467.0625,0,1,169,229,1,2779096485
18639411,18639192,-0.179688,-0.007812,1.078125,18639194,39,0.500714,18639202,17.190075,36.15,18639364,423,20019,14990,2374,18633297,34.832687,87634.6875,19.650188,766467.0625,0,1,169,229,1,2779096485
18640430,18640211,-0.1875,0.023438,1.046875,18640213,39,0.502143,18640221,17.273045,36.1,18640383,419,20000,14989,2429,18633297,34.832687,87634.6875,19.650188,766467.0625,0,1,169,229,1,2779096485
18641449,18641230,-0.179688,0.023438,1.085938,18641232,39,0.497143,18641240,17.331886,36.04,18641402,420,19998,14987,2410,18641449,33.103592,87633.99219,20.04508,102400000,0,1,96,15,1,2779096485
18642468,18642249,-0.1875,0.007812,1.0625,18642251,39,0.498571,18642259,17.330837,35.99,18642421,412,19996,14993,2443,18642468,33.751366,87632.86719,20.167887,14009406,0,1,137,20,1,2779096485
18643487,18643268,-0.195312,0.007812,1.023438,18643270,39,0.497143,18643278,17.339611,35.96,18643440,428,19975,14988,2521,18643487,33.884956,87633.28906,20.171335,13937899,0,1,137,25,1,2779096485
18644506,18644287,-0.179688,0,1.039062,18644289,39,0.496429,18644297,17.379189,35.93,18644459,423,19969,14985,2535,18644506,33.942928,87633.5625,20.13932,14368779,0,1,137,30,1,2779096485
18645525,18645306,-0.179688,-0.023438,1.039062,18645308,39,0.495,18645316,17.383575,35.89,18645478,425,19968,14988,2604,18645525,34.366383,87634.47656,20.115385,707915.6875,0,1,170,35,1,2779096485
18646544,18646325,-0.179688,0,1.070312,18646327,39,0.502143,18646335,17.483807,35.86,18646497,426,19962,14989,2607,18646544,34.492409,87635.74219,20.04174,735368.0625,0,1,170,40,1,2779096485
18647563,18647344,-0.171875,0.023438,1.015625,18647346,39,0.517143,18647354,17.52758,35.81,18647516,428,19952,14987,2618,18646544,34.492409,87635.74219,20.04174,735368.0625,0,1,170,40,1,2779096485
18648582,18648363,-0.1875,-0.007812,1.0625,18648365,39,0.493571,18648373,17.549419,35.78,18648535,422,19955,14984,2616,18648582,34.005943,87636.13281,19.781443,102400000,0,1,95,52,1,2779096485
18649601,18649382,-0.171875,0,1.015625,18649384,39,0.491429,18649392,17.559242,35.7,18649554,424,19948,14995,2648,18648582,34.005943,87636.13281,19.781443,102400000,0,1,95,52,1,2779096485
18650620,18650401,-0.1875,0.007812,1.09375,18650403,39,0.496429,18650411,17.593956,35.66,18650573,422,19947,14996,2641,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18651639,18651420,-0.171875,0,1.0625,18651422,39,0.497857,18651430,17.623997,35.67,18651592,422,19943,14997,2641,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18652658,18652439,-0.1875,-0.007812,1.054688,18652441,39,0.498571,18652449,17.638493,35.68,18652611,405,19949,14998,2632,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18653677,18653458,-0.15625,0.015625,1.023438,18653460,39,0.5,18653468,17.656898,35.69,18653630,409,19955,15001,2611,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18654696,18654477,-0.195312,0,1.046875,18654479,39,0.492143,18654487,17.634678,35.69,18654649,409,19952,15000,2625,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18655715,18655496,-0.171875,-0.007812,1.070312,18655498,39,0.492857,18655506,17.599678,35.67,18655668,402,19951,15005,2597,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18656734,18656515,-0.195312,0,1.070312,18656517,39,0.493571,18656525,17.628193,35.62,18656687,401,19950,15007,2623,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18657753,18657534,-0.171875,0,1.054688,18657536,39,0.493571,18657544,17.604733,35.59,18657706,400,19955,15004,2602,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18658772,18658553,-0.179688,0,1.070312,18658555,39,0.495,18658563,17.638016,35.5,18658725,400,19961,15013,2607,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18659791,18659572,-0.1875,0,1.054688,18659574,39,0.495714,18659582,17.657852,35.47,18659744,401,19944,14998,2593,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18660810,18660591,-0.1875,-0.007812,1.085938,18660593,39,0.491429,18660601,17.673016,35.43,18660763,400,19957,15009,2574,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18661829,18661610,-0.171875,0.015625,1.03125,18661612,39,0.500714,18661620,17.738247,35.38,18661782,400,19961,15009,2574,18650620,33.242222,87629.72656,19.728401,102400000,0,1,96,62,1,2779096485
18662848,18662629,-0.171875,0.023438,1.046875,18662631,39,0.495,18662639,17.786407,35.35,18662801,400,19962,15008,2586,18662848,34.378986,87635.20313,19.988558,806775.625,0,1,170,127,1,2779096485
18663867,18663648,-0.179688,0.015625,1.03125,18663650,39,0.495714,18663658,17.795753,35.36,18663820,400,19962,15008,2588,18662848,34.378986,87635.20313,19.988558,806775.625,0,1,170,127,1,2779096485
18664886,18664667,-0.171875,0.007812,1.03125,18664669,39,0.497857,18664677,17.824459,35.34,18664839,400,19967,15015,2561,18662848,34.378986,87635.20313,19.988558,806775.625,0,1,170,127,1,2779096485
18665905,18665686,-0.1875,0.015625,1.054688,18665688,39,0.497143,18665696,17.834663,35.31,18665858,400,19964,15013,2561,18662848,34.378986,87635.20313,19.988558,806775.625,0,1,170,127,1,2779096485
18666924,18666705,-0.171875,0.023438,1.09375,18666707,39,0.496429,18666715,17.832947,35.25,18666877,400,19965,15018,2574,18662848,34.378986,87635.20313,19.988558,806775.625,0,1,170,127,1,2779096485
18667943,18667724,-0.195312,0,1.039062,18667726,39,0.497143,18667734,17.921066,35.19,18667896,400,19964,15017,2521,18662848,34.378986,87635.20313,19.988558,806775.625,0,1,170,127,1,2779096485
18668962,18668743,-0.171875,0.007812,1.007812,18668745,39,0.498571,18668753,18.010712,35.12,18668915,400,19969,15017,2551,18662848,34.378986,87635.20313,19.988558,806775.625,0,1,170,127,1,2779096485
18669981,18669762,-0.1875,0.007812,1.015625,18669764,39,0.497143,18669772,17.996025,35.14,18669934,400,19975,15017,2507,18662848,34.378986,87635.20313,19.988558,806775.625,0,1,170,127,1,2779096485
18671000,18670781,-0.171875,0.023438,1.078125,18670783,39,0.495714,18670791,17.981339,35.14,18670953,400,19983,15018,2498,18671000,32.750717,87631.27344,20.282349,102400000,0,1,96,169,1,2779096485
18672019,18671800,-0.179688,-0.007812,1.078125,18671802,39,0.505,18671810,18.059921,35.13,18671972,400,19984,15015,2507,18672019,33.37833,87631.0625,20.394062,15000229,0,1,137,174,1,2779096485
18673038,18672819,-0.179688,-0.007812,1.046875,18672821,39,0.5,18672829,18.062782,35.09,18672991,400,19978,15019,2512,18673038,33.496792,87631.82813,20.401705,14918279,0,1,137,179,1,2779096485
18674057,18673838,-0.195312,-0.023438,1.03125,18673840,39,0.497143,18673848,18.117619,35.04,18674010,400,19987,15024,2457,18674057,33.537121,87632.10156,20.399197,15177397,0,1,137,184,1,2779096485
18675076,18674857,-0.171875,0.007812,1.015625,18674859,39,0.5,18674867,18.118954,34.99,18675029,400,19977,15012,2526,18675076,33.950493,87632.53125,20.385021,738550.3125,0,1,170,189,1,2779096485
18676095,18675876,-0.195312,-0.015625,1.054688,18675878,39,0.493571,18675886,18.106461,35.04,18676048,400,19985,15013,2480,18676095,34.096684,87634.19531,20.338224,755440.8125,0,1,170,194,1,2779096485
18677114,18676895,-0.171875,0.015625,1.046875,18676897,39,0.515,18676905,18.054485,35.1,18677067,400,19987,15016,2480,18677114,34.167259,87633.08594,20.250759,793644.625,0,1,170,199,1,2779096485
18678133,18677914,-0.1875,-0.03125,1.046875,18677916,39,0.510714,18677924,18.035507,35.1,18678086,400,19983,15015,2477,18678133,33.617779,87633.30469,20.057369,102400000,0,1,96,206,1,2779096485
18679152,18678933,-0.164062,0.007812,1.078125,18678935,39,0.492857,18678943,18.041134,35.09,18679105,400,19987,15021,2445,18678133,33.617779,87633.30469,20.057369,102400000,0,1,96,206,1,2779096485
18680171,18679952,-0.1875,-0.007812,1.03125,18679954,39,0.498571,18679962,18.078423,35.06,18680124,400,19984,15014,2450,18680171,32.874226,87632.08594,20.005121,102400000,0,1,96,216,1,2779096485
18681190,18680971,-0.171875,-0.007812,1.070312,18680973,39,0.497143,18680981,18.076134,35.02,18681143,400,19989,15015,2484,18680171,32.874226,87632.08594,20.005121,102400000,0,1,96,216,1,2779096485
18682209,18681990,-0.179688,0,1.0625,18681992,39,0.493571,18682000,18.109322,35,18682162,400,19985,15014,2468,18680171,32.874226,87632.08594,20.005121,102400000,0,1,96,216,1,2779096485
18683228,18683009,-0.171875,0.007812,1.078125,18683011,39,0.497857,18683019,18.173409,34.94,18683181,400,20000,15021,2427,18680171,32.874226,87632.08594,20.005121,102400000,0,1,96,216,1,2779096485
18684247,18684028,-0.179688,0.023438,1.039062,18684030,39,0.501429,18684038,18.205261,34.9,18684200,400,19991,15015,2445,18680171,32.874226,87632.08594,20.005121,102400000,0,1,96,216,1,2779096485
18685266,18685047,-0.171875,0,1,18685049,39,0.491429,18685057,18.196774,34.87,18685219,400,19995,15014,2436,18680171,32.874226,87632.08594,20.005121,102400000,0,1,96,216,1,2779096485
18686285,18686066,-0.179688,0.007812,1.0625,18686068,39,0.493571,18686076,18.259907,34.79,18686238,400,19992,15014,2436,18686285,32.602009,87631.45313,20.451241,102400000,0,1,96,246,1,2779096485
18687304,18687085,-0.171875,0,1.054688,18687087,39,0.49,18687095,18.331242,34.77,18687257,400,19994,15013,2443,18687304,33.247261,87631.66406,20.56954,14989936,0,1,137,251,1,2779096485
18688323,18688104,-0.179688,0,1.054688,18688106,39,0.495714,18688114,18.30225,34.79,18688276,400,20002,15017,2434,18687304,33.247261,87631.66406,20.56954,14989936,0,1,137,251,1,2779096485
18689342,18689123,-0.1875,0.007812,1.085938,18689125,39,0.498571,18689133,18.32428,34.78,18689295,400,19991,15011,2450,18687304,33.247261,87631.66406,20.56954,14989936,0,1,137,251,1,2779096485
18690361,18690142,-0.179688,0.007812,1.085938,18690144,39,0.497143,18690152,18.314457,34.77,18690314,400,19996,15017,2438,18687304,33.247261,87631.66406,20.56954,14989936,0,1,137,251,1,2779096485
18691380,18691161,-0.164062,-0.007812,1.054688,18691163,39,0.495,18691171,18.327999,34.76,18691333,400,19999,15015,2401,18687304,33.247261,87631.66406,20.56954,14989936,0,1,137,251,1,2779096485
18692399,18692180,-0.179688,0.007812,1.078125,18692182,39,0.497857,18692190,18.251419,34.8,18692352,400,19996,15008,2447,18687304,33.247261,87631.66406,20.56954,14989936,0,1,137,251,1,2779096485
18693418,18693199,-0.171875,-0.023438,1.054688,18693201,39,0.492857,18693209,18.294811,34.79,18693371,400,19995,15012,2392,18693418,33.501835,87632.19531,20.197832,102400000,0,1,96,27,1,2779096485
18694437,18694218,-0.1875,0.007812,1.054688,18694220,39,0.495,18694228,18.256855,34.83,18694390,402,19993,15002,2452,18693418,33.501835,87632.19531,20.197832,102400000,0,1,96,27,1,2779096485
18695456,18695237,-0.179688,0,1.03125,18695239,39,0.495714,18695247,18.253231,34.85,18695409,400,19998,15007,2415,18695456,32.780964,87631.69531,20.136585,102400000,0,1,96,37,1,2779096485
18696475,18696256,-0.1875,-0.023438,1.0625,18696258,39,0.495,18696266,18.208981,34.89,18696428,413,19990,15000,2482,18695456,32.780964,87631.69531,20.136585,102400000,0,1,96,37,1,2779096485
18697494,18697275,-0.171875,0,1.0625,18697277,39,0.496429,18697285,18.224525,34.9,18697447,411,19994,14998,2413,18695456,32.780964,87631.69531,20.136585,102400000,0,1,96,37,1,2779096485
18698513,18698294,-0.1875,-0.007812,1.078125,18698296,39,0.493571,18698304,18.216896,34.91,18698466,424,19986,14996,2466,18695456,32.780964,87631.69531,20.136585,102400000,0,1,96,37,1,2779096485
18699532,18699313,-0.179688,0,1.039062,18699315,39,0.496429,18699323,18.236732,34.86,18699485,426,19990,14992,2461,18695456,32.780964,87631.69531,20.136585,102400000,0,1,96,37,1,2779096485
18700551,18700332,-0.179688,0.007812,1.070312,18700334,39,0.495714,18700342,18.281937,34.84,18700504,422,19978,14981,2480,18695456,32.780964,87631.69531,20.136585,102400000,0,1,96,37,1,2779096485
18701570,18701351,-0.179688,-0.007812,1.023438,18701353,39,0.492857,18701361,18.264771,34.84,18701523,428,19988,14993,2510,18695456,32.780964,87631.69531,20.136585,102400000,0,1,96,37,1,2779096485
18702589,18702370,-0.179688,-0.007812,1.054688,18702372,39,0.490714,18702380,18.287277,34.86,18702542,413,19983,14990,2501,18695456,32.780964,87631.69531,20.136585,102400000,0,1,96,37,1,2779096485
18703608,18703389,-0.171875,0.007812,1.039062,18703391,39,0.495714,18703399,18.234062,34.89,18703561,418,19983,14995,2551,18703608,33.458984,87631.04688,20.639585,14219136,0,1,137,82,1,2779096485
18704627,18704408,-0.179688,0,1.023438,18704410,39,0.492143,18704418,18.216515,34.91,18704580,425,19971,14990,2535,18704627,33.89756,87632.96094,20.617004,729864.5625,0,1,170,87,1,2779096485
18705646,18705427,-0.164062,-0.015625,1.023438,18705429,39,0.495,18705437,18.213463,34.9,18705599,424,19963,14987,2540,18705646,34.033669,87632.33594,20.533697,757116.4375,0,1,170,92,1,2779096485
18706665,18706446,-0.164062,0.007812,1.0625,18706448,39,0.496429,18706456,18.189144,34.93,18706618,413,19963,15001,2570,18706665,34.099205,87631.5625,20.445818,789971.0625,0,1,170,97,1,2779096485
18707684,18707465,-0.1875,0.007812,1.09375,18707467,39,0.495714,18707475,18.214703,34.9,18707637,424,19960,14992,2574,18707684,34.144573,87632.52344,20.341318,814476.0625,0,1,170,102,1,2779096485
18708703,18708484,-0.1875,0,1.078125,18708486,39,0.497143,18708494,18.252945,34.9,18708656,414,19960,14997,2567,18707684,34.144573,87632.52344,20.341318,814476.0625,0,1,170,102,1,2779096485
18709722,18709503,-0.164062,0.023438,1.046875,18709505,39,0.510714,18709513,18.267155,34.89,18709675,417,19958,14995,2570,18707684,34.144573,87632.52344,20.341318,814476.0625,0,1,170,102,1,2779096485
18710741,18710522,-0.179688,0,1.085938,18710524,39,0.495714,18710532,18.274212,34.86,18710694,412,19955,14997,2574,18707684,34.144573,87632.52344,20.341318,814476.0625,0,1,170,102,1,2779096485
18711760,18711541,-0.171875,0.015625,1.046875,18711543,39,0.500714,18711551,18.282318,34.85,18711713,406,19961,14998,2556,18707684,34.144573,87632.52344,20.341318,814476.0625,0,1,170,102,1,2779096485
18712779,18712560,-0.179688,0.007812,1.085938,18712562,39,0.496429,18712570,18.272877,34.91,18712732,419,19964,14997,2572,18707684,34.144573,87632.52344,20.341318,814476.0625,0,1,170,102,1,2779096485
18713798,18713579,-0.171875,0.03125,1.0625,18713581,39,0.497857,18713589,18.199825,35.01,18713751,445,19961,14967,2595,18707684,34.144573,87632.52344,20.341318,814476.0625,0,1,170,102,1,2779096485
18714817,18714598,-0.1875,0.023438,1.046875,18714600,39,0.497143,18714608,18.202496,34.98,18714770,478,19954,14947,2616,18707684,34.144573,87632.52344,20.341318,814476.0625,0,1,170,102,1,2779096485
18715836,18715617,-0.179688,0.015625,1.054688,18715619,39,0.500714,18715627,18.190002,35.02,18715789,467,19960,14965,2586,18715836,32.670063,87631.78125,20.573008,102400000,0,1,96,144,1,2779096485
18716855,18716636,-0.179688,-0.023438,1.0625,18716638,39,0.495714,18716646,18.151951,35.04,18716808,444,19957,14976,2616,18716855,33.317833,87630.23438,20.686672,13532108,0,1,137,149,1,2779096485
18717874,18717655,-0.179688,0.015625,1.070312,18717657,39,0.497857,18717665,18.124008,35.07,18717827,436,19950,14984,2604,18717874,33.464027,87630.17969,20.675743,13565721,0,1,137,154,1,2779096485
18718893,18718674,-0.1875,0,1.015625,18718676,39,0.496429,18718684,18.134022,35.03,18718846,435,19950,14988,2618,18718893,33.521999,87632.05469,20.628336,13770960,0,1,137,159,1,2779096485
18719912,18719693,-0.171875,0.007812,1.054688,18719695,39,0.5,18719703,18.138218,35.03,18719865,426,19944,14982,2641,18719912,33.955532,87632.88281,20.615667,715333.5625,0,1,170,164,1,2779096485
18720931,18720712,-0.171875,0.015625,1.0625,18720714,39,0.488571,18720722,18.191051,34.99,18720884,427,19937,14982,2681,18720931,34.076519,87632.58594,20.521126,751697.5625,0,1,170,169,1,2779096485
18721950,18721731,-0.171875,0,1.078125,18721733,39,0.493571,18721741,18.208981,34.97,18721903,428,19946,14986,2662,18721950,34.149616,87634.28906,20.438852,776492.875,0,1,170,174,1,2779096485
18722969,18722750,-0.1875,0,1.070312,18722752,39,0.498571,18722760,18.207645,35,18722922,433,19922,14980,2731,18722969,33.605175,87634.14844,20.245272,102400000,0,1,96,181,1,2779096485
18723988,18723769,-0.171875,0,1.03125,18723771,39,0.497143,18723779,18.213272,34.99,18723941,436,19934,14984,2699,18722969,33.605175,87634.14844,20.245272,102400000,0,1,96,181,1,2779096485
18725007,18724788,-0.179688,-0.015625,1.085938,18724790,39,0.491429,18724798,18.232059,34.92,18724960,432,19936,14988,2706,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18726026,18725807,-0.179688,0.023438,1.03125,18725809,39,0.495,18725817,18.35165,34.89,18725979,429,19938,14984,2731,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18727045,18726826,-0.195312,0,1.078125,18726828,39,0.495,18726836,18.331337,34.87,18726998,436,19925,14976,2736,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18728064,18727845,-0.179688,0.03125,1.070312,18727847,39,0.495,18727855,18.383026,34.9,18728017,430,19933,14980,2711,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18729083,18728864,-0.171875,0,1.015625,18728866,39,0.487143,18728874,18.358707,34.9,18729036,432,19925,14983,2727,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18730102,18729883,-0.179688,0.007812,1.054688,18729885,39,0.492143,18729893,18.317127,34.88,18730055,436,19919,14982,2764,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18731121,18730902,-0.171875,-0.007812,1.070312,18730904,39,0.493571,18730912,18.291187,34.86,18731074,419,19932,14984,2729,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18732140,18731921,-0.179688,0.007812,1.078125,18731923,39,0.493571,18731931,18.311691,34.87,18732093,429,19926,14986,2750,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18733159,18732940,-0.195312,0,1.054688,18732942,39,0.497857,18732950,18.2724,34.88,18733112,416,19927,14990,2724,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
18734178,18733959,-0.171875,-0.007812,1.023438,18733961,39,0.49,18733969,18.242741,34.93,18734131,424,19924,14995,2736,18725007,32.874226,87632.60938,20.18325,102400000,0,1,96,191,1,2779096485
